COUNT,Taxonomy,ssp,Collection,CATALOG,Country,Distrito,GeoGroup,Old_taxonomy1,Old_taxonomy2,New_Taxonomy,lat,lon,mclust2,mclust3,sex,CIL,GLS,ZB,MB,POC,BBC,CM3,M3M3,CB,SH
219,T. cirrhosus,coffini,FMNH,64632,Guatemala,Escuintla,,T. coffini,T. c. coffini,T. coffini,14.30818,-90.95,Cluster2,Cluster2,F,24.78,28.04,13.93,12.98,5.36,10.9,10.09,9.85,5.92,17.12
220,T. cirrhosus,coffini,FMNH,64633,Guatemala,Escuintla,,T. coffini,T. c. coffini,T. coffini,14.30818,-90.95,Cluster1,Cluster1,M,24.41,27.86,13.4,12.78,5.11,11.08,9.95,9.47,5.66,16.84
198,T. cirrhosus,coffini,USNM,244252,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.01,-89.32,Cluster1,Cluster1,F,24.9,27.77,13.5,12.92,4.89,11.08,10.09,9.73,5.71,16.6
199,T. cirrhosus,coffini,USNM,244254,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.01,-89.32,Cluster1,Cluster1,F,25.09,28.53,13.7,13.06,5.08,11.54,10.54,9.78,5.88,16.82
200,T. cirrhosus,coffini,USNM,244256,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.01,-89.32,Cluster1,Cluster1,F,24.42,27.45,13.45,12.55,5.07,11.47,9.98,9.55,5.58,17.42
201,T. cirrhosus,coffini,USNM,244258,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.01,-89.32,Cluster1,Cluster1,F,25.06,27.6,13.6,13.21,4.99,11.47,10.12,9.77,5.71,16.6
202,T. cirrhosus,coffini,ROM,99493,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.811117,-89.233287,Cluster1,Cluster1,M,24.83,27.9,13.35,13.01,4.94,11.16,10,9.51,5.66,16.73
203,T. cirrhosus,coffini,ROM,99527,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.81138,-89.23278,Cluster1,Cluster1,M,24.71,27.6,13.58,13.05,5.2,11.52,10.05,9.73,5.86,16.62
204,T. cirrhosus,coffini,?MNH,244266,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.01,-89.32,Cluster1,Cluster1,F,24.95,28.33,13.48,13.28,5.09,11.69,10.27,9.53,5.67,17.2
205,T. cirrhosus,coffini,USNM,244262,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.01,-89.32,Cluster1,Cluster1,F,24.83,28.12,13.87,13.46,5.16,11.28,10.18,9.77,5.63,16.9
206,T. cirrhosus,coffini,USNM,244264,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.01,-89.32,Cluster1,Cluster1,F,24.9,27.96,13.53,13.22,5.1,11.15,10.18,9.56,5.58,16.55
207,T. cirrhosus,coffini,USNM,244268,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.01,-89.32,Cluster1,Cluster1,F,24.84,28.11,13.6,12.95,5.01,11.29,10.36,9.8,5.56,16.66
208,T. cirrhosus,coffini,USNM,244269,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.01,-89.32,Cluster1,Cluster1,F,25.06,27.94,13.71,12.91,4.87,11.36,10.29,9.76,5.67,16.56
221,T. cirrhosus,coffini,FMNH,58577,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.25,-89.65,Cluster1,Cluster1,M,24.58,27.68,13.6,12.94,4.97,11.09,10.05,9.59,5.8,16.95
222,T. cirrhosus,coffini,KU,82037,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,16.11,-90.25,Cluster1,Cluster1,F,25.01,27.93,13.9,13.14,4.99,11.35,10.15,9.87,6.01,17.09
223,T. cirrhosus,coffini,KU,82038,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,16.11,-90.25,Cluster2,Cluster1,F,24.71,27.76,14.06,13.35,5.16,11.38,9.82,9.69,5.78,17.22
224,T. cirrhosus,coffini,KU,82039,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,16.11,-90.25,Cluster1,Cluster1,F,24.48,27.53,13.63,13.12,5.03,11.2,10.01,9.58,5.6,16.96
225,T. cirrhosus,coffini,KU,82040,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,16.11,-90.25,Cluster1,Cluster1,F,25.31,28.08,13.75,13.3,4.86,11.57,10.24,9.63,5.87,17.14
226,T. cirrhosus,coffini,KU,82045,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,16.11,-90.25,Cluster1,Cluster2,F,24.26,27.2,13.65,13.25,5.2,11.21,10,9.58,5.67,16.77
227,T. cirrhosus,coffini,KU,82041,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,16.11,-90.25,Cluster1,Cluster1,M,25.25,28.24,13.76,13.23,5.09,11.46,10.21,9.6,6.01,16.82
228,T. cirrhosus,coffini,KU,64878,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.22,-89.61,Cluster1,Cluster1,F,24.72,27.67,13.42,13.02,5.08,11.29,10.02,9.57,5.63,16.45
229,T. cirrhosus,coffini,KU,64879,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.22,-89.61,Cluster1,Cluster1,F,25.06,28.04,13.4,12.78,4.89,11.08,10.07,9.4,5.81,16.66
230,T. cirrhosus,coffini,KU,64880,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.22,-89.61,Cluster1,Cluster1,F,24.84,28.02,13.76,13.07,5.36,11.54,10.02,9.72,5.91,16.99
231,T. cirrhosus,coffini,KU,64881,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.22,-89.61,Cluster1,Cluster1,F,24.69,27.57,13.2,12.72,5.06,11.17,10.16,9.39,5.8,16.88
232,T. cirrhosus,coffini,KU,64882,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.22,-89.61,Cluster2,Cluster2,F,25.07,28.02,13.74,13.24,5.04,11.15,10.42,9.83,5.64,17.41
233,T. cirrhosus,coffini,KU,64885,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.22,-89.61,Cluster1,Cluster1,F,24.78,27.92,13.43,13.17,5.05,11.55,10.25,9.89,5.87,16.97
234,T. cirrhosus,coffini,KU,64886,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.22,-89.61,Cluster1,Cluster1,F,24.4,27.55,13.24,12.78,5.06,11.18,10.01,9.37,5.5,16.44
235,T. cirrhosus,coffini,KU,64876,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.22,-89.61,Cluster1,Cluster1,M,25.07,28.07,13.72,13.14,5.2,11.52,10.27,9.85,5.85,16.76
236,T. cirrhosus,coffini,KU,64877,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.22,-89.61,Cluster1,Cluster1,M,25.26,28.25,13.61,13.04,4.99,11.36,10.34,9.66,5.82,16.75
237,T. cirrhosus,coffini,KU,64883,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.22,-89.61,Cluster1,Cluster1,M,25.26,28.25,13.42,13.09,5.04,11.36,10.41,9.68,6.01,16.67
238,T. cirrhosus,coffini,KU,64884,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.22,-89.61,Cluster2,Cluster2,M,25.55,28.23,13.32,13.4,4.99,11.46,10.35,9.63,6.01,16.84
239,T. cirrhosus,coffini,KU,64887,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.22,-89.61,Cluster1,Cluster1,M,24.25,27.25,13.11,12.95,5.09,11.47,9.93,9.38,5.48,16.44
240,T. cirrhosus,coffini,KU,64888,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.22,-89.61,Cluster1,Cluster1,M,24.85,28.24,14.04,13.4,5.26,11.7,10.05,9.73,6.01,16.95
241,T. cirrhosus,coffini,KU,64889,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.22,-89.61,Cluster1,Cluster1,M,25.01,28.02,13.24,13.14,4.99,11.35,10.03,9.47,5.6,16.66
242,T. cirrhosus,coffini,UF,6855,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.2208334,-89.6233333,Cluster1,Cluster1,F,24.33,27.64,13.37,12.87,5.14,11.18,10.14,9.79,5.6,16.21
243,T. cirrhosus,coffini,UF,6990,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.2208334,-89.6233333,Cluster1,Cluster1,F,24.58,28.04,13.56,13.03,5.02,11.47,9.76,9.72,5.6,16.55
244,T. cirrhosus,coffini,UF,6926,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.2208334,-89.6233333,Cluster1,Cluster1,M,24.85,27.85,13.47,12.73,4.78,11.17,9.76,9.5,5.67,16.45
245,T. cirrhosus,coffini,UF,6953,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.2208334,-89.6233333,Cluster1,Cluster1,M,24.59,27.64,13.13,12.78,4.97,11.08,10.06,9.34,5.5,16.67
246,T. cirrhosus,coffini,UF,6961,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.2208334,-89.6233333,Cluster1,Cluster1,M,24.74,28.06,13.24,12.8,5.02,11.14,10.05,9.35,5.6,16.57
247,T. cirrhosus,coffini,UF,9734,Guatemala,Peten,,T. coffini,T. c. coffini,T. coffini,17.2208334,-89.6233333,Cluster1,Cluster1,M,24.59,27.85,13.49,13.26,5.07,11.31,10.31,9.69,5.82,16.74
257,T. cirrhosus,cirrhosus,ROM,100894,Guyana,Barima-Waini,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,7.366666667,-60.48333333,Cluster2,Cluster3,F,26.77,30.32,14.68,13.72,5.33,11.74,11.29,10.16,6.3,18.15
258,T. cirrhosus,cirrhosus,ROM,100983,Guyana,Barima-Waini,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,7.366666667,-60.48333333,Cluster2,Cluster3,F,26.37,29.64,14.59,14.3,5.26,11.58,10.86,10.25,6.34,17.6
259,T. cirrhosus,cirrhosus,ROM,100833,Guyana,Barima-Waini,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,7.366666667,-60.48333333,Cluster2,Cluster3,M,27.23,30.67,15.37,14.04,5.28,11.85,11.44,11.01,7.02,19.26
260,T. cirrhosus,cirrhosus,ROM,100859,Guyana,Barima-Waini,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,7.366666667,-60.48333333,Cluster2,Cluster3,M,26.86,30.63,14.77,14.23,5.61,11.96,11.02,10.48,6.7,18.82
261,T. cirrhosus,cirrhosus,ROM,101029,Guyana,Barima-Waini,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,7.366666667,-60.48333333,Cluster2,Cluster3,F,27.19,30.95,14.93,14.22,5.54,11.87,11.27,10.37,6.37,18.68
262,T. cirrhosus,cirrhosus,ROM,101002,Guyana,Barima-Waini,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,7.383333333,-60.53333333,Cluster2,Cluster3,M,27.04,30.39,14.85,14.2,5.43,11.83,11.02,10.54,6.64,18.73
269,T. cirrhosus,cirrhosus,RNH,13127,Guyana,Berbice Oriental,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,5.57,-57.36,Cluster2,Cluster3,M,27.57,30.7,15.72,13.93,5.57,12.12,10.97,10.8,6.58,19.4
267,T. cirrhosus,cirrhosus,ROM,100260,Guyana,Berbice-Corentyne,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,5.3666667,-57.3166667,Cluster2,Cluster3,M,26.91,30.01,15.13,14.13,5.4,11.78,11.17,10.39,6.78,18.04
268,T. cirrhosus,cirrhosus,BM,80703,Guyana,Cuyuni-Mazaruni,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,5.41,-60.15,Cluster2,Cluster2,F,25.81,29.33,14.04,13.19,5.1,11.49,10.61,9.84,5.96,18.05
253,T. cirrhosus,cirrhosus,ROM,104799,Guyana,Potaro-Siparuni,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,4.58378,-58.635318,Cluster2,Cluster3,M,27.18,30.51,15.43,14.24,5.76,12.1,11.29,10.56,6.73,19.38
254,T. cirrhosus,cirrhosus,ROM,104721,Guyana,Potaro-Siparuni,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,4.46085,-58.753343,Cluster2,Cluster3,M,27.08,31.06,15.51,14.63,5.77,12.05,11.26,10.58,6.79,20.13
255,T. cirrhosus,cirrhosus,ROM,104735,Guyana,Potaro-Siparuni,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,4.46085,-58.753343,Cluster2,Cluster3,M,27.01,30.55,14.9,14.24,5.6,11.86,10.77,10.74,6.73,19.21
263,T. cirrhosus,cirrhosus,ROM,97988,Guyana,Potaro-Siparuni,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,4.333333333,-58.85,Cluster2,Cluster3,M,26.48,29.9,14.9,13.94,5.34,11.69,10.79,10.43,6.55,18.73
264,T. cirrhosus,cirrhosus,ROM,98020,Guyana,Potaro-Siparuni,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,4.383333333,-58.86666667,Cluster2,Cluster3,M,27.03,30.07,15.34,14.56,5.61,11.57,11.21,10.64,6.75,18.41
265,T. cirrhosus,cirrhosus,ROM,98062,Guyana,Potaro-Siparuni,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,4.333333333,-58.85,Cluster2,Cluster3,M,27.7,30.7,15.94,14.48,5.33,12.09,11.28,11.27,6.95,18.87
266,T. cirrhosus,cirrhosus,ROM,98063,Guyana,Potaro-Siparuni,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,4.333333333,-58.85,Cluster2,Cluster3,M,26.98,30.41,15.63,14.42,5.34,12.05,10.77,10.46,6.52,18.96
285,T. cirrhosus,cirrhosus,ROM,98008,Guyana,Potaro-Siparuni,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,4.333333333,-58.85,Cluster2,Cluster3,F,26.76,30,14.71,14.03,5.23,11.63,11.05,10.57,6.35,17.92
286,T. cirrhosus,cirrhosus,ROM,98009,Guyana,Potaro-Siparuni,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,4.383333333,-58.86666667,Cluster2,Cluster3,M,26.79,30.02,15.29,14.39,5.43,11.97,10.76,10.49,6.7,18.23
320,T. cirrhosus,cirrhosus,ROM,68219,Guyana,Upper Demerara-Berbice,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,6.03333,-58.28333,Cluster2,Cluster3,M,26.64,29.78,14.92,13.81,5.19,11.61,10.85,10.21,6.49,18.4
248,T. cirrhosus,cirrhosus,ROM,106595,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,1.36667,-58.76667,Cluster2,Cluster3,F,26.49,29.42,14.67,13.62,5.49,11.4,10.79,10.13,6.54,18.53
249,T. cirrhosus,cirrhosus,ROM,106674,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,1.471758,-58.786458,Cluster2,Cluster2,F,26.3,29.47,14.6,13.34,5.04,11.03,10.8,10.12,6.08,17.24
250,T. cirrhosus,cirrhosus,ROM,106596,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,1.36667,-58.76667,Cluster2,Cluster3,M,26.86,30.32,14.8,13.53,5.15,11.83,10.97,10.22,6.54,18.17
251,T. cirrhosus,cirrhosus,ROM,106694,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,1.471758,-58.786458,Cluster2,Cluster3,M,26.24,29.69,14.48,13.78,5.23,11.7,10.7,9.79,6.12,18.11
252,T. cirrhosus,cirrhosus,ROM,106700,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,1.471758,-58.786458,Cluster2,Cluster2,M,27.14,30.62,14.89,13.62,5.13,11.28,11.06,10.14,6.21,17.98
256,T. cirrhosus,cirrhosus,ROM,31873,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.8333333,-59.4166667,Cluster2,Cluster3,M,27,30.26,14.62,14.07,5.34,11.8,11.34,10.41,6.38,17.83
273,T. cirrhosus,cirrhosus,AMNH,182717,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.5,-59.3,Cluster2,Cluster3,F,26.85,29.89,15.08,13.88,5.38,11.47,10.91,10.51,6.22,17.87
274,T. cirrhosus,cirrhosus,ROM,33071,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,3.16666666,-59.23333334,Cluster2,Cluster2,M,26.51,29.95,14.62,13.48,5.29,11.65,11.03,10.85,6.22,17.23
275,T. cirrhosus,cirrhosus,ROM,33072,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,3.16666666,-59.23333334,Cluster2,Cluster2,M,26.8,29.65,15.11,13.85,5.16,11.4,11.13,10.77,6.71,17.32
276,T. cirrhosus,cirrhosus,ROM,33073,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,3.16666666,-59.23333334,Cluster2,Cluster3,M,26.4,29.83,14.48,13.5,5.42,11.6,10.88,10.12,6.27,18.54
277,T. cirrhosus,cirrhosus,ROM,32423,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,5.0666667,-59.5333333,Cluster2,Cluster3,M,27.27,30.63,15.72,14.63,5.48,12.05,11.15,10.76,6.72,17.89
278,T. cirrhosus,cirrhosus,ROM,32424,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,5.0666667,-59.5333333,Cluster2,Cluster3,M,26.12,29.07,14.46,13.78,5.14,11.48,10.97,10.57,6.48,18.21
279,T. cirrhosus,cirrhosus,ROM,32425,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,5.0666667,-59.5333333,Cluster2,Cluster3,F,26.33,29.64,14.75,13.88,5.46,11.48,11.04,10.57,6.42,18.03
280,T. cirrhosus,cirrhosus,ROM,34055,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.8666667,-59.2833333,Cluster2,Cluster3,M,27.38,30.69,15.12,14.69,5.58,11.88,11.43,10.5,6.66,18.13
281,T. cirrhosus,cirrhosus,ROM,34144,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.91687,-59.31607,Cluster2,Cluster3,F,27.06,30.58,15.45,14.27,5.78,12.14,11.29,10.83,6.55,19.63
282,T. cirrhosus,cirrhosus,ROM,97927,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,3.75,-59.3,Cluster2,Cluster3,M,26.83,29.92,15.15,14.43,5.36,11.92,10.83,10.48,6.56,17.78
283,T. cirrhosus,cirrhosus,ROM,33211,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.8833333,-59.3333333,Cluster2,Cluster3,F,27.12,30.58,15.33,14.34,5.67,12.29,10.76,10.74,6.56,19.46
284,T. cirrhosus,cirrhosus,ROM,33212,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.8833333,-59.3333333,Cluster2,Cluster2,M,26.92,30.17,15.59,14.92,5.57,11.73,10.98,10.72,6.95,18.51
287,T. cirrhosus,cirrhosus,ROM,34107,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.51666,Cluster2,Cluster3,M,26.36,29.27,14.53,13.17,5.29,11.31,10.93,10.28,6.43,17.74
288,T. cirrhosus,cirrhosus,ROM,38432,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.51666,Cluster2,Cluster3,M,26.74,29.73,15.01,13.94,5.33,11.7,10.92,10.47,6.53,18.01
289,T. cirrhosus,cirrhosus,ROM,46273,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,3.3,-58.75,Cluster2,Cluster3,M,27,30.34,14.57,13.74,5.37,11.88,10.98,10.4,6.74,17.02
290,T. cirrhosus,cirrhosus,ROM,46275,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,3.3,-58.75,Cluster2,Cluster3,F,26.77,29.98,15.01,14.11,5.15,11.81,10.97,10.71,6.58,18.32
291,T. cirrhosus,cirrhosus,ROM,46276,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,3.3,-58.75,Cluster2,Cluster3,M,27.43,30.42,15.73,14.27,5.2,12,10.88,10.82,6.83,18.05
292,T. cirrhosus,cirrhosus,ROM,46277,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,3.3,-58.75,Cluster2,Cluster2,F,26.12,29.32,14.74,13.85,5.13,11.48,10.89,10.49,6.4,17.32
293,T. cirrhosus,cirrhosus,ROM,33923,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.8333333,-59.4166667,Cluster2,Cluster3,M,26.86,29.83,15.09,14.25,5.61,11.88,10.96,10.52,6.4,18.1
294,T. cirrhosus,cirrhosus,ROM,35518,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.75,-59.1666667,Cluster2,Cluster3,M,26.91,29.83,14.92,13.99,5.5,12.02,11.15,10.73,6.67,18.26
295,T. cirrhosus,cirrhosus,ROM,40580,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.58333,-59.93333,Cluster2,Cluster3,M,27.09,30.38,14.6,13.93,5.2,11.46,11.22,10.18,6.49,18.22
296,T. cirrhosus,cirrhosus,ROM,40743,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,3.16666666,-59.23333334,Cluster2,Cluster3,M,26.51,29.68,15.08,13.99,5.49,12.06,10.88,10.32,6.58,17.95
297,T. cirrhosus,cirrhosus,ROM,71764,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,M,27.3,30.33,15.24,14.42,5.26,11.76,11.11,10.27,6.29,18.39
298,T. cirrhosus,cirrhosus,ROM,71765,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,F,26.52,29.84,14.99,13.85,5.16,11.72,10.9,10.18,6.43,17.98
299,T. cirrhosus,cirrhosus,ROM,71767,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,F,26.65,30.23,14.14,13.48,5.36,11.69,11.13,10.17,6.5,18.54
300,T. cirrhosus,cirrhosus,ROM,71770,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,M,26.1,29.33,14.69,13.93,5.28,11.7,10.72,10.5,6.42,17.59
301,T. cirrhosus,cirrhosus,ROM,71779,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,F,27.11,30.37,14.84,14.05,5.13,12.07,11.25,10.33,6.41,18.53
302,T. cirrhosus,cirrhosus,ROM,71780,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,F,26.83,30.35,15.19,13.99,5.75,12.1,11.08,10.57,6.43,19.4
303,T. cirrhosus,cirrhosus,ROM,71781,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,F,26.5,30.34,14.62,13.74,5.26,11.7,11.12,10,6.35,18.49
304,T. cirrhosus,cirrhosus,ROM,71782,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,F,26.88,30.35,15.5,14.33,5.25,11.78,11.13,10.76,6.61,18.17
305,T. cirrhosus,cirrhosus,ROM,71784,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,F,26.55,29.64,14.99,13.86,5.14,11.6,10.96,10.41,6.43,18.39
306,T. cirrhosus,cirrhosus,ROM,71785,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,M,27.23,30.26,14.62,13.88,5.22,11.55,11.47,10.48,6.41,17.96
307,T. cirrhosus,cirrhosus,ROM,71787,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster2,F,26.76,29.64,15.16,14.56,5.23,11.63,10.84,10.26,6.5,17.6
308,T. cirrhosus,cirrhosus,ROM,71789,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster2,F,26.38,29.88,14.95,13.87,5.36,11.15,11.02,9.79,6.36,18.26
309,T. cirrhosus,cirrhosus,ROM,71792,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,F,26.94,30.31,15.33,14.12,5.25,11.84,11.02,10.37,6.26,18.89
310,T. cirrhosus,cirrhosus,ROM,71794,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,F,27.18,30.28,15.2,13.72,5.32,11.57,11.4,10.57,6.46,19.12
311,T. cirrhosus,cirrhosus,ROM,71795,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,F,26.53,29.57,14.53,13.47,5.31,11.43,11.08,10.37,6.78,17.72
312,T. cirrhosus,cirrhosus,ROM,71796,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,F,25.88,29.36,14.36,13.72,5.14,11.52,10.64,9.94,6.37,17.99
313,T. cirrhosus,cirrhosus,ROM,71799,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,M,26.49,29.07,14.92,13.94,5.33,11.72,10.69,10.64,6.53,18.04
314,T. cirrhosus,cirrhosus,ROM,71800,Guyana,Upper Takutu-Upper Essequibo,,T. cirrhosus,T. c. cirrhosus,T. cirrhosus,2.83333,-59.08242,Cluster2,Cluster3,F,26.41,29.66,14.69,13.52,5.38,11.75,10.75,9.98,6.26,17.56
